etiquetas,Area,Eccentricity,Solidity,Extent,Perimeter,MajorAxisLength,MinorAxisLength,Circularity,Elongation,roundnessCH,convexity,circleVariance,ellipVariance,Mean_Green,Mean_Red,Mean_Blue,Std_Green,Std_Red,Std_Blue,Skewness_G,Skewness_R,Skewness_B,Kurtosis_G,Kurtosis_R,Kurtosis_B,Entropy_G,Entropy_R,Entropy_B
Drepanocits,66891,0.808467947391879,0.986723901402841,0.707107972684412,1002.226,383.119174014145,225.481038886214,0.836847305917155,0.41145979063452,0.839005742964694,0.998712865162149,0.199211737210429,0.068804245288592,44247.196184838,45196.9842280725,45088.310953641,2116.02083893986,1685.29845842823,2172.11325309596,1.13292950549553,0.322248190722732,0.709186770075874,4.21631836208415,3.10956254764205,3.48868058181338,4.89431746305539,4.7455614107672,5.05207311687108
Drepanocits,46258,0.869220611781961,0.983898755716261,0.718080069544699,838.786,346.142762117259,171.141441734362,0.826217462076659,0.505575558802567,0.827653514379581,0.999132078980813,0.243938831577947,0.044210805986621,38163.6563621428,39781.6531626962,42621.2875610705,2997.84877874906,2506.76577936978,3056.71790889099,0.30290086508437,0.213770418021808,0.395745476974469,2.22423709514194,2.59684298925693,2.40003326494189,5.50946957733101,5.31312836584345,5.54346435392507
Drepanocits,47017,0.950053822150664,0.970823869502375,0.616551706050513,974.623,438.938042576921,136.986462695949,0.622001549727968,0.687913898071519,0.626574402757462,0.996344227460259,0.369713410115777,0.0942764733742189,40687.8829359593,41339.1990131229,43309.8060701448,1863.97665940487,1758.85832497758,2129.9817610592,0.377357905282973,0.031494438355132,0.404777081099931,2.87803944888692,3.04112276181587,2.92096242037243,4.88108038357618,4.82144817550998,5.06786284971758
Drepanocits,45007,0.922054317120324,0.992239687823806,0.540300120048019,896.788,385.871512308498,149.355623291014,0.703250991073284,0.61293949274077,0.702407962760524,1.00059991882139,0.310535604074546,0.0371248747509911,39937.9602284089,42943.2271424445,42282.7318417135,2639.35124551817,1998.88302700833,2888.37863193511,0.965241398862451,0.41201316896329,0.591324167064993,3.46265694021178,3.18148133903265,2.68398010748312,5.21451178917054,4.98424986750768,5.43309536689471
Drepanocits,55614,0.943843084733043,0.985487214927436,0.641320141147167,1036.664,466.726115773874,154.203533839397,0.650306301353654,0.669605945268965,0.650078021822815,1.00017556315257,0.361478238289731,0.0550436076835199,33636.0153918078,34378.8272017837,41245.968281368,3486.65877939866,3352.56948025861,3280.92536653139,-0.153344551067982,-0.176312961214834,0.0881829407669013,2.13314061917828,2.33902124365855,2.3597420248949,5.73321604237401,5.71156720690982,5.6891006685711
Drepanocits,56546,0.945802533335191,0.97320276061477,0.731314907981014,1051.088,473.616242807499,153.8032327666,0.643181578346497,0.675257689949808,0.650192231376072,0.994594172895133,0.365503326186402,0.0440236103473938,42774.5348565769,42963.7072825664,46104.977328193,2369.66765438005,2219.36574820933,2266.85479036564,0.114304083009341,-0.315918588086183,0.200616013434871,2.46604697152854,3.60325043939882,2.48107823484832,5.22857743961689,5.13926678025078,5.16204710606464
Drepanocits,44662,0.962560479368829,0.9580214075806,0.522631529676091,1007.903,463.466434327392,125.630460286634,0.552472360260073,0.728932990651295,0.558965301412425,0.99417503470076,0.407097843648444,0.0423662052003817,39017.6658456854,39944.3281536877,43858.387712149,2097.75204841691,2033.15322050751,2479.50554271977,0.758197378236784,0.167943432617237,0.704140676129869,3.93476925178913,5.58964566999285,3.11930297019353,4.97609127858923,4.94442403386977,5.21370426547199
Drepanocits,46105,0.873473688429418,0.967291876468614,0.713280113864909,849.409,349.122686566665,169.977835219684,0.803015954084267,0.51312864571685,0.814124690348037,0.993154063590096,0.258659345196163,0.0515774313799487,40337.8177638,41383.3553844485,42989.6013013773,2766.58544948433,2217.49877422348,2797.45387001256,0.574611273404185,0.18975889047054,0.490677155422934,2.86716854925316,3.4451817212861,2.6795487110065,5.37214071192801,5.13513947137433,5.41993846680828
Drepanocits,34672,0.930449511071401,0.990091093406437,0.501417249956615,799.058,351.078564163244,128.642251050279,0.682389208481981,0.633579875897911,0.681767926800015,1.0004555363941,0.327362239679621,0.0328420204011424,41240.4970004615,42666.2718043378,44471.2242731887,2017.07791871105,1893.48592521635,2425.86408099723,0.0765476317130127,-0.347757884128363,0.169875630486038,2.71515262214828,3.8275943907803,2.63222218065762,5.01127322971427,4.91072783243524,5.26948189740541
Drepanocits,40729,0.954526905641501,0.963908742367587,0.478579150216206,948.464,419.375013119584,125.026084899826,0.56894712657257,0.701875216718801,0.574031790461636,0.995561244285498,0.384488017445788,0.0239455325407437,41161.5075253505,42332.2059466228,45685.37680768,1911.93056236311,1703.33031496155,2253.88027074444,0.795252170248073,0.248941801539002,0.524068595671691,4.18583767262484,4.17220911537769,2.91494370145119,4.85627555180935,4.75047377934896,5.11379785514781
Drepanocits,46760,0.937123121322554,0.977404318471604,0.721604938271605,938.62,414.043747883937,144.500826373649,0.666967633070975,0.651001066645365,0.674460030694973,0.994430120815666,0.343426180788322,0.056159343590046,41702.3859709153,42854.2148845167,43534.8581693755,3420.40630232658,2673.3477626037,3349.3032603713,-0.0430134213187026,-0.0817800567966943,-0.0731706067925819,1.90002883250345,2.2620384692022,2.07062119139182,5.65972285122965,5.38685944570205,5.67819322113542
Drepanocits,65192,0.930842568274401,0.986770804952623,0.517396825396825,1090.128,478.219289080324,174.751112924892,0.689364919964213,0.634579539313523,0.691019645032934,0.998801975547826,0.325009339435888,0.0385822483515544,38456.3730519082,39324.6373788195,43754.1511841944,3350.96173453586,2697.1966867271,3165.51762247417,-0.0421975462710262,-0.497533624426777,-0.00327559627819417,2.67334029026532,4.82883592290514,2.15778072485561,5.69733008561236,5.39258886468798,5.61505319010808
Drepanocits,53936,0.934513318859029,0.98751327401223,0.506441314553991,995.998,439.886385328778,156.567952847772,0.683237455314597,0.644071837479693,0.683520167917205,0.999793172275447,0.327135560322276,0.0314408605605232,42128.3070305547,43268.1711658262,43323.1269652922,2578.86955696729,2236.37859996484,2605.21238617768,0.202065200689028,-0.0906024429734297,0.131827438443307,2.3415386560428,3.22443093738574,2.43846904610361,5.33295580281408,5.1565811350892,5.3666208593314
Drepanocits,30925,0.969521267378963,0.955448450582383,0.561517231361441,886.17,408.6651235569,100.125884356627,0.494863571591695,0.754992832554046,0.495955429675811,0.998898631188147,0.426473557480285,0.0392384757496389,39373.6257396928,41377.2856911884,43657.845755861,2162.60000946578,1866.6455064294,2072.86426251616,0.0618974004770215,0.0146659798059344,0.0344770719800065,2.21206796481677,2.77305550917974,2.52459337582534,5.07077176715602,4.90428179552077,5.04449344017125
Drepanocits,38029,0.829962237524641,0.993572828216852,0.666847864207056,742.784,296.770190957245,165.54422339645,0.866163121853238,0.442180419595107,0.865314822020204,1.0004900482509,0.205379498763605,0.0327811775392175,37722.8674958584,39592.7470088617,40787.6086144784,2393.51204364074,2076.52580428874,2824.46866070039,0.886098339639814,0.4675376283884,0.690932581992777,3.44721422191641,3.11246270134946,2.98141262485451,5.12346273973618,5.02765295707767,5.39519992577678
Drepanocits,43761,0.79953922208887,0.991525999773422,0.74966594716826,780.44,305.323318774607,183.381423014793,0.902855111626564,0.399386120422176,0.903142079801376,0.99984111526831,0.180643945618998,0.0523565870765032,36002.1037910468,36362.0549804621,42883.0145563401,3943.66548149087,3617.20742033804,3293.86639517217,-0.0409727229153958,-0.131528811418155,-0.0191354195649928,1.8850813337988,2.18112514060279,2.0412078059773,5.8590091527302,5.8011068893232,5.6501125249592
Drepanocits,49819,0.926779879664011,0.977878538059907,0.492828031022475,952.623,413.823089473897,155.433987711843,0.68986282760948,0.624395081701581,0.692120528765101,0.998367664857976,0.316174262606751,0.158060414613202,38892.9489552179,39870.9796663923,41909.1565868444,2498.36876437856,2168.20316593574,2714.83694847036,0.474886501515452,0.233666743954325,0.370734742392517,2.57902059261629,2.85520234493526,2.64660571501013,5.25445150254219,5.11131110699011,5.40765864150921
Drepanocits,40503,0.835251806211177,0.985090962155852,0.670757154213037,763.018,307.148185158249,168.89084734067,0.874233590695947,0.450132361180469,0.875068299403653,0.999522947034015,0.20927323255277,0.0580846051955321,36836.2288225564,38565.1496432363,41738.3095573167,2217.25464426285,2057.93947546991,2750.32026834323,1.3858629306003,1.12913410486583,0.988366740778992,5.43239672498404,5.70104297899773,3.7251727456456,4.92590417617214,4.91735983683278,5.29479939491214
Drepanocits,58373,0.886682000861201,0.97754295475098,0.773715952018026,971.99,402.208780746449,185.973193809946,0.776422807174674,0.537620254175448,0.783581223277529,0.995421763598391,0.261844236064472,0.0562892847533324,36749.1411440221,39120.7529508506,42833.6289722988,2817.09128040925,2485.91706101546,2358.76739278042,0.424647798300956,0.235357447540112,0.360400060336179,3.20408941786021,3.05142419606262,2.74356168776959,5.4406007725583,5.29531295634125,5.21464322874257
Drepanocits,51043,0.925857348811174,0.983279073799387,0.783829852579853,949.322,417.530959016414,157.773767523934,0.711736051497617,0.622126780980255,0.713848987739011,0.998518942992999,0.325005288744237,0.0677431443959377,39617.730932743,40944.8789452031,44551.2942421096,2249.17782231391,1955.39180167468,2264.2148721491,0.361293496179816,0.12336594793739,0.329231600826271,2.9499396408788,3.29834229750756,2.75878557185843,5.15056500376439,4.96937416979022,5.15948179161804
Drepanocits,41341,0.946497385123664,0.988049998805,0.788890161056408,889.328,404.241317975255,130.453314395699,0.656851066679346,0.677288519023469,0.655776994900712,1.00081859561377,0.360864497369879,0.0352455977841391,41284.7522798191,43158.5182748361,44226.0214315087,2135.13587890466,1909.80672798441,2455.03348985486,0.340011306034669,0.185410733704559,0.411244120548959,2.5935061574572,2.91893372488396,2.70966029010149,5.06572439111158,4.93463878123914,5.25721424527964
Drepanocits,48643,0.928518307201999,0.975200481154771,0.511557714958775,949.84,410.030612058555,152.238879495417,0.677531211011215,0.628713381347058,0.678842750852376,0.999033521435189,0.317026357439252,0.0349003656433962,36756.2323047509,35855.1118968814,41034.4503422897,3409.80208674541,3133.08384230876,3418.4871096561,0.582102567170883,0.329707213545808,0.439630523886431,2.33356768127877,2.38127961367188,2.27991569289759,5.58313361925406,5.59298798179922,5.66193496579878
Drepanocits,50834,0.758708890873074,0.977520527661866,0.71781185574289,852.764,317.866380923797,207.067641389115,0.878428529974757,0.348570173456764,0.88716659063337,0.995063112420318,0.165380695691655,0.0793541609873464,38760.7428099304,39769.5372388559,42779.3725459338,2324.80119789879,2049.63482697938,2432.70182148935,0.625630266173414,0.428779857903662,0.414645126737747,2.96165357215113,3.31932570625794,2.86490525269658,5.14273499022586,5.01575871743015,5.2565914720572
Drepanocits,38190,0.964326159868702,0.950094536769828,0.536632661664278,930.404,434.598552206858,115.04559810515,0.554391272400414,0.735283061756746,0.558684797962774,0.996150059544026,0.41723592586221,0.0409850545970391,41578.958261325,43301.1544383346,42728.3096098455,2431.90723796006,2257.03386810554,2629.09400198755,0.661914869704742,0.420355967611616,0.601387220977851,2.77279149588287,3.3052821413556,2.97609298399706,5.16371983026512,5.15097036138272,5.32849878464629
Drepanocits,48799,0.938959532266431,0.98276105125365,0.509820514427798,956.928,425.883885905676,146.515815605997,0.669672186488393,0.655972389529555,0.673320463003426,0.997287152220439,0.338340094900013,0.0314659186276763,40713.5175720814,41915.5622041435,44388.5410766614,2163.54880616805,1715.18711494541,2076.14676131273,0.455743419711094,0.111167580426309,0.336091252184335,2.50981676498507,3.20176635392128,2.6746746428504,5.03898182194512,4.77854402608086,5.02726806191476
Drepanocits,42812,0.922004427716937,0.972182482912097,0.651956081441211,877.558,381.04778867521,147.533828349416,0.698592182457777,0.61282066781611,0.701617462739473,0.997841738095944,0.322832008663383,0.0571325071314237,41581.5046248715,41781.3248621882,44414.2786134729,1807.99167964597,1645.36691532427,1941.97434240588,0.227352799237527,-0.109295105462056,0.193615653715048,2.50334674857906,3.0684914310717,2.69550389751738,4.8348432380036,4.72425925628647,4.95272123469894
Drepanocits,48549,0.835566792348751,0.991402899734531,0.717437564651988,849.34,336.153772675476,184.679142859593,0.845720771302362,0.450611125409314,0.845720771302362,1,0.211069300872766,0.0496622257248387,34220.7231456879,34586.0737811283,41400.1497868133,3050.45631355899,2825.30115236289,2612.57340098545,0.713934997020432,0.363384287413719,0.608734202507728,2.99555299323852,3.32915231490786,2.8498658989664,5.46577005601198,5.44766930199775,5.30436225654268
Drepanocits,32489,0.795792911334465,0.986128816851818,0.764519013554217,674.946,262.212080074306,158.787469990572,0.8962066298818,0.394431141595098,0.895723498916364,1.00026965120173,0.180732082080782,0.0296469281535954,38971.9016282434,41295.4435039552,40706.006833082,3456.25470156687,2817.07860392711,3711.54897306246,0.9299204970922,1.06444970030256,0.852591850756115,3.32987314359378,4.82803202122225,3.21188953319997,5.6022917383437,5.37378670385171,5.74116057596063
Drepanocits,50650,0.920678748325385,0.993975312518398,0.571058120525396,929.072,406.749049762091,158.762778875886,0.737378669409497,0.609678795884719,0.736512742717496,1.00058768319355,0.307403538311533,0.0360789883072183,39303.251964462,41458.1613425469,44355.9297137216,2904.53336323308,2434.57159477314,2519.10857858041,0.0355078706741802,-0.0891174180428357,0.0113395607507981,2.18402352912715,2.74912297968076,2.37163310680202,5.49284825258756,5.2771484065104,5.3173489039732
Drepanocits,52561,0.900065087069574,0.985802168123335,0.576427882084576,920.426,392.642357870529,171.096059432354,0.779642898257901,0.564244519210096,0.783059208611741,0.997816228572422,0.272445729973692,0.087486742235755,37164.7215235631,37056.2374384049,40558.6633435437,4431.15926020353,3932.8823420266,4293.72047159583,0.330709510247727,0.194744124304351,0.26854724973526,2.08926620792741,2.21585770649539,2.08162620840049,6.01659205226166,5.92297522319141,6.00025811650421
Drepanocits,45782,0.929690607639141,0.989389060575282,0.545823050419066,926.224,401.379289668102,147.844602466242,0.67061392152521,0.631658617492462,0.670350452280215,1.00019649674377,0.334820759202054,0.103154016338485,40160.6374557686,41221.0409331178,44647.0231968896,1865.81512619959,1674.19246378248,1876.84713939887,-0.0556479174304604,-0.0539123477304419,0.130627070732954,2.73270668879813,3.04147135288078,2.88579813957094,4.89863213513946,4.74980451145547,4.91001028582912
Drepanocits,30443,0.797144625223509,0.978119778948721,0.73540921828196,674.17,255.45113819899,154.238437079254,0.841702207050284,0.396211587990238,0.849689082688696,0.995289022056751,0.192201291305372,0.0888123136498382,36060.2952402851,36891.3323916828,40228.7842853858,3254.21405288234,2685.8702713699,3417.52344750362,0.680746642224331,0.529521923940789,0.492627675964574,2.54817350060859,2.94664569737576,2.32479092893705,5.51705566523902,5.3779457296122,5.6469912358537
Drepanocits,38307,0.80681283053662,0.992846590467304,0.753125983013526,733.07,287.848217486246,170.062777207892,0.895771234272276,0.40919287708975,0.895771234272276,1,0.187738013727809,0.0527892686647621,36868.6149267758,36346.1725533192,42812.3624402851,3342.75609435436,3114.89053310759,3125.07254630514,0.447397186768359,0.37340273180123,0.273935058623155,2.71858395584057,2.9469461199793,2.59173865216802,5.68276251861376,5.61931172215967,5.61361258614333
Drepanocits,39652,0.758085090741827,0.990482851647391,0.732018904150052,735.528,278.714204955662,181.765044216798,0.921035864009067,0.347844347417769,0.919215348831341,1.00098976517549,0.150192850640582,0.0424595779414499,36060.3647735297,37695.8535256734,41621.6523756683,2882.7866573339,2342.16162498095,3039.39701583672,1.09479723598428,0.679504094902335,0.764607104167655,3.97655282102063,4.19177156993452,2.94995072265328,5.32494455510846,5.15922413314282,5.45615724554231
Drepanocits,44154,0.969864387066314,0.968119628135415,0.692101509475367,1049.974,482.175907702779,117.479931769422,0.503295245067182,0.756354621015534,0.505586618497075,0.997731372395888,0.422511813431461,0.0310514542260995,39637.4935000226,40796.7843456991,44205.490601078,1719.38552702755,1754.10094017347,2133.49331013837,0.895170359340506,0.329528220506525,0.663176491667608,3.99297828586795,4.18913886872145,3.12853415804867,4.68665008502162,4.78277229088038,5.01845557037003
Drepanocits,50615,0.911880876122647,0.986589478198156,0.787316450970632,919.352,397.53250457444,163.169185151566,0.752532836254211,0.589545047828883,0.75373918590833,0.999199436124575,0.300597701332046,0.0441801190448338,38908.98018374,40145.0305245481,43447.515242517,1980.45764087099,1908.71769513798,2127.7084541484,0.805385029026054,0.401496106171874,0.60745095044742,3.93913899313579,3.46764189663235,3.43245601421588,4.91053673011911,4.91536296236044,5.04417869466413
Drepanocits,52762,0.95524376021977,0.93804113997191,0.585905921023409,1094.595,488.676062115333,144.560058667648,0.55338093601694,0.704180192412351,0.554276859563938,0.999191481780933,0.394047086873007,0.0336532275676812,37394.1982487396,39405.5230658428,42684.1566278761,2912.84627398399,2386.06810174253,2744.40276404439,0.534467613218303,0.320144820412203,0.375778671536656,2.67543665293374,2.86813902265991,2.57195500337438,5.46801878653431,5.23947185409093,5.41660387295866
Drepanocits,48299,0.713288881839842,0.991989977202243,0.738403913774652,805.49,296.60252041997,207.879853798674,0.935465330964253,0.299129847230125,0.936790690094298,0.999292356205539,0.13203510903164,0.24734302542593,39315.7950268121,38906.6579432286,44191.6173833827,3662.76255862526,3132.73090754441,3207.32154543673,0.133116051340137,-0.113738929679304,0.0914896474953219,2.50637958835968,2.45626946586169,2.63399097831215,5.75449473205353,5.6234745396953,5.61492402484828
Drepanocits,53360,0.949381795290875,0.971329753344862,0.460170580473796,1024.03,469.391193261776,147.447277825215,0.639440773168187,0.685875491611567,0.641621870640132,0.99829887796256,0.36325298315191,0.0850621090109825,35940.892053973,35336.4104947526,41137.3856071964,3798.35669106318,3076.05188351878,3756.8086722172,0.52821987974252,0.390771120409727,0.36286803069445,2.29452465886347,2.65729427122333,2.14209281043972,5.76687852665553,5.58420428430792,5.79258386194278
Drepanocits,48501,0.948163531496039,0.977350125944584,0.554341490176357,999.398,442.121315875816,140.498556352528,0.610216020110521,0.682217184950224,0.611571326809005,0.998891332582214,0.364543518812524,0.0490739267174786,33983.689903301,36118.9036102348,40794.1368631575,3721.57266198525,3479.36798792972,3219.4715830221,0.403385965418824,-0.0833837697064851,0.426834854315997,2.47682521326269,3.90676603566214,2.50052729290774,5.82270516801345,5.74546625391975,5.62290613607853
Drepanocits,69708,0.698060180662395,0.990972804685612,0.70491869589839,1006.615,359.613623355453,257.497413066848,0.864501380476131,0.283960905973993,0.865596556973071,0.999367186064186,0.15758587978693,0.0613746158421765,40112.2777299593,40171.2719343547,44567.290526195,2523.68923380137,2109.16983067469,2116.24277927382,-0.47710239600589,-0.519770212459018,0.38600947102303,5.31703311616521,5.34502147431244,2.73699867670401,5.23102338423046,5.03091483714854,5.05091284539504
Drepanocits,42041,0.814346388777975,0.99232875418968,0.720200774317333,774.899,304.789350879622,176.893384741677,0.879817712359831,0.419620848854587,0.879611106568099,1.00011743465923,0.193301114709503,0.0421938483206428,40718.7969838967,41078.6346661592,45817.3961608906,1712.9080340513,1685.35014003772,1652.83819217386,1.13028152335207,0.181985833172204,0.781388528380519,5.22138638689262,4.01144162338335,3.75826535839232,4.59735257211665,4.73184719571284,4.6399411682148
Drepanocits,46052,0.795603624589651,0.978019410877737,0.710536466449632,821.274,313.031953250201,189.64024289079,0.857989971775889,0.394182475872636,0.867729375521142,0.994372158378324,0.186651790998295,0.0292533394024921,35928.1879614349,38405.5801268132,41115.4364631286,4202.1037920742,3479.71245471266,3842.70680088935,0.206347671956732,-0.317558159323911,0.388908737264035,4.22845492177841,6.29217300634931,2.69849554408715,5.8607076676194,5.68377523761789,5.8035446059999
Drepanocits,44283,0.89639986417851,0.974709455890121,0.755708385951739,866.454,358.985469374613,159.118981474018,0.741234930255975,0.556753698830155,0.756795675156667,0.989665925715618,0.276494086510243,0.0361428942902319,41970.8456969943,42717.6865162704,46188.2250073392,2379.37521901803,1933.63537445732,2367.07228494601,0.203259906117984,-0.00779432004475263,0.153019014076045,2.24822442633452,2.9114111780128,2.37110498685096,5.20164817695173,4.95148429173855,5.21996427401779
Drepanocits,43741,0.765897199357041,0.994249215802155,0.747658279775742,772.513,294.862447500924,189.585657739114,0.921057998868246,0.35703695283707,0.919973974573789,1.000588986852,0.156376624267111,0.0497470632992828,38035.9037059052,39602.4076267118,43275.0581833977,2602.18458535164,2033.41223162055,2577.16920104809,0.695527623494504,0.401768375375059,0.533167120595073,3.06367503309026,3.30043219266601,2.8049866918535,5.27888872730189,5.00965070157201,5.30085173129925
Drepanocits,45999,0.937462411713022,0.986277578850318,0.760754155296453,930.838,411.414936932868,143.207994393661,0.667129347013208,0.651913478248289,0.668268920647096,0.999147005171684,0.34566774452071,0.0482136024149056,39631.6765147068,41132.0722624405,42026.3320506968,2595.62933058207,2382.3699841037,2581.30720090316,0.549256032744097,0.0974217598709578,0.38606237174844,3.53738380682009,3.43657155236708,2.97610738105424,5.33873203191562,5.24891867315511,5.34990577839951
Drepanocits,46072,0.852100226888441,0.992097159714895,0.65549327035256,828.026,335.681975895765,175.68877682767,0.844420915579981,0.476621357584523,0.844098750993497,1.00019081526425,0.220148300847106,0.032462420181222,42668.2628928633,45140.2108004862,43576.5969786421,2094.10308980459,1716.03652750649,2067.10136461369,0.254515930552638,0.133886128563539,0.209766854537033,2.33030389834608,2.92329123863782,2.62669871302303,5.02241626765116,4.78339249721153,5.03827790001142
Drepanocits,40303,0.742881342418027,0.994472820588743,0.742994616916157,735.852,277.105592223295,185.50088959744,0.935333069293711,0.330576881869777,0.933485107146905,1.00098932937602,0.14568598718402,0.0615251311793521,33922.8682728333,35725.0654293725,41202.1767114111,3399.94556283963,2619.07061305087,3263.56874206496,0.861715584274834,0.409793829998439,0.607212286958592,3.39653777470757,3.2740048141512,2.86490616707385,5.62635955188744,5.37162682065652,5.61247262923488
Drepanocits,28660,0.940229485377325,0.849814677538918,0.414605213667795,796.305,348.583735189229,118.707228878313,0.567972311835835,0.659458497643694,0.575872537781626,0.99311695895417,0.362536758626898,0.0521740726227226,34496.500209351,36045.9935799023,42522.3821353803,4197.0805332994,3140.0721089261,3758.44703610442,0.405160308607692,0.304924231236325,0.160509016450377,2.2226976823179,2.56293334098708,2.06909812355459,5.94884496877429,5.62113682897131,5.8313533461899
Drepanocits,47854,0.921286067436412,0.981077147016012,0.542525451783325,941.65,398.329600979834,154.904631565643,0.678186417778489,0.611114435922916,0.684279824852963,0.99553762013487,0.318070409408762,0.0481164995801994,38924.0707150917,40212.2880427968,43784.2200025076,2403.87816192683,1994.85616029786,2357.00808009322,0.18642500518686,0.057419068731766,0.0754752635815911,2.50151307847744,2.79740983274618,2.44688251608677,5.24388365561281,5.0008954438335,5.22467653445356
Drepanocits,33441,0.897875483158636,0.985849473777306,0.691215378255478,733.466,312.046238922202,137.378198710502,0.781140483570756,0.559750506255093,0.780382756061794,1.0004853667382,0.281803516276585,0.0643460075924514,38045.828773063,38775.8294309381,42309.3275918782,2546.45280959023,1918.82490445786,2859.24169065524,1.26519108188153,0.692778739742592,0.67230742325602,4.31282908415475,4.60338666428674,2.76625034687325,5.07758906403553,4.89385846688998,5.38953460983574
Drepanocits,53105,0.902380413781261,0.980737977395287,0.782255807444724,949.672,397.379582407303,171.246897969526,0.739942564072568,0.569059645862725,0.758400930802333,0.987755772519354,0.288027152196235,0.0540884107138038,40718.1796064401,41052.3345071086,43325.3290650598,2970.9938249141,2668.05456316729,2971.66850296635,0.492044995883784,0.0914980334821643,0.389966428068966,2.38286052083677,2.87119467041861,2.37647036588788,5.45898933983942,5.41174585982138,5.49843829388118
Drepanocits,51822,0.953936386011743,0.942149661842775,0.555982319114239,1103.868,487.390917177268,146.221638408845,0.534428667745765,0.699991047728814,0.534372511720007,1.00005254251414,0.401181127534619,0.0600925611852355,37683.8788159469,39771.5530855621,42785.9059086874,3065.66794281511,2460.16312587633,3044.64864763883,0.468114124178028,0.269500150894152,0.377493712719743,2.48846109118846,2.83858663108953,2.35365874043546,5.53290861010872,5.28892197239871,5.53556311488682
Drepanocits,49205,0.926621090809015,0.991896304956962,0.705569416960624,923.182,408.54623394514,153.611946475809,0.725511739144539,0.624003518543176,0.724654317182933,1.00059143267525,0.320713597102463,0.0410257069294014,37943.5442739559,40268.1512854385,42631.0418859872,1970.19651916661,1893.15293010993,2017.9922369862,1.20192850635036,0.306077298898985,0.800273353992297,4.83138311648058,4.50916800318812,3.59277168663886,4.78717381593251,4.87286225175605,4.91958066028065
Drepanocits,44110,0.902535280262452,0.970858828190342,0.615305211471934,865.174,363.522019262459,156.538367635489,0.740525473488863,0.569384083107025,0.754046621682963,0.9909937191825,0.284880385041124,0.0379196218746426,41100.2450238041,42328.8165041941,43168.9086374972,2481.84774318616,2472.16622148966,2192.28278183896,-0.890936780615699,-2.82763412850435,0.0791250575607343,16.1004994635238,32.0339904219974,5.67282109114313,4.99781394425992,5.04388533953442,5.04650616329902
Drepanocits,46298,0.924914242685168,0.981056111205289,0.513395431359503,913.444,399.411086919318,151.846432005396,0.697281655538709,0.619824193723321,0.697318298002384,0.999973725811325,0.320017377036977,0.032277054465347,38277.5760508013,39336.135815802,43267.2416087088,2675.96910379463,2285.06915439547,2608.38176372797,0.153286187973883,-0.0387871722340617,0.195019326963951,2.13387567599039,2.78462595326495,2.27040222673819,5.36020718428621,5.18856101317213,5.34122678376274
Drepanocits,59418,0.858848463848864,0.993944463031114,0.685249682850882,948.43,385.061532386849,197.239972228346,0.830074988146033,0.487770250625321,0.829973473151009,1.00006115369611,0.231127110260648,0.0556217111714539,40157.1442997072,41939.6883099397,44703.7802686055,1321.4292798644,1519.6292546774,1571.31815893689,1.04755030935841,0.544326692500449,0.905714849770592,5.39177075121826,4.33839552496634,4.66213857250033,4.29867172521807,4.56575589231815,4.56246021965024
Drepanocits,55174,0.880877571279782,0.980470207737281,0.693489190548014,940.351,386.511275501754,182.95285936478,0.784087179977371,0.526655828792375,0.789604355416142,0.996500242994371,0.256294419616239,0.117118900911573,38456.6075325334,39977.6471526444,43912.2647623881,2835.07600857522,2392.69478167385,2851.62788574516,0.456012608718049,0.0337838263195952,0.304992553234881,2.46237692713226,2.93243603178318,2.24273455341117,5.4141670280846,5.24750449750814,5.43619210019879
Drepanocits,43585,0.912358862951211,0.958333333333333,0.759651416122004,899.023,377.089901326115,154.377356550699,0.677649791745964,0.590608616120987,0.692168840935279,0.989456332040448,0.314875159343339,0.0681914917155828,36698.9553286681,38652.4732820925,43420.4975106115,3576.76265019736,2918.86353623794,3151.01128714245,0.109514959883676,-0.0673832469486274,0.0984524765747192,2.10630795639598,2.29036922158311,2.09421775763589,5.7695217645836,5.5174151907938,5.59278569283506
Drepanocits,35825,0.892104657345301,0.964411661776187,0.531970182941316,799.7,324.919909054491,146.808178297265,0.70395009367011,0.548171182478559,0.707995551981409,0.997138927097662,0.285628786262619,0.0285381981994496,42866.0517515701,43439.9365806001,46229.7903698535,1884.45271425693,1535.81918746778,1850.58294303588,0.00682467548724953,-0.113158571485072,-0.161399152967854,2.94127569682538,3.04792585194449,2.80228249346157,4.9151766174884,4.62592080418321,4.88911858853435
Drepanocits,42684,0.953171096451367,0.949630684346356,0.478069978943596,1027.101,433.908673294294,131.227685861335,0.508450491100958,0.697568419490127,0.520578722025275,0.988282554490746,0.392321055464499,0.0351767159174268,40188.5975072627,41266.8477181145,44314.5193515134,1790.39705389572,1836.52835025214,1924.79663975739,0.475447263392145,0.285415900971861,0.323756678336038,3.10815949862089,3.14710060553472,2.81457446600901,4.81458337056624,4.87111457979712,4.92905991440719
Drepanocits,37776,0.910219423384546,0.937579111960487,0.610412694308891,835.836,343.169185695634,142.115388851,0.679490968487343,0.585873689204001,0.730477841803773,0.96446910637972,0.294539275648268,0.0421012796670369,44441.4629394324,43397.2337992376,47775.7992376112,1227.96948049731,1439.21079129819,1208.70292368904,0.102279556407797,-0.207642309052525,-0.211360667012124,2.89278333102625,3.19204412508605,2.93622768532083,4.30369762789198,4.52871406351114,4.2763071617958
